,servicii de mentenanta calculatoare PC,"ADP Parcaje Sector 6, Aleea Bistra 1, București, Romania",44.4259035,26.0484108,SC KYO COMPUTERS SERVICE SRL,2015-07-29,,2808.27,EURO,0,17480,50322000-8,DA7110789,ADMINISTRATIA DOMENIULUI PUBLIC SI DEZVOLTARE URBANA SECTOR 6
,furnizare vopsea ,"ADP Parcaje Sector 6, Aleea Bistra 1, București, Romania",44.4259035,26.0484108,ROMTEHNOCHIM S.R.L.,2015-07-24,,2419.86,EURO,0,16306,44811000-8,DA7091316,ADMINISTRATIA DOMENIULUI PUBLIC SI DEZVOLTARE URBANA SECTOR 6
,furnizare vopsea ,"ADP Parcaje Sector 6, Aleea Bistra 1, București, Romania",44.4259035,26.0484108,ROMTEHNOCHIM S.R.L.,2015-09-17,,2418.6,EURO,0,16306,44811000-8,DA7284818,ADMINISTRATIA DOMENIULUI PUBLIC SI DEZVOLTARE URBANA SECTOR 6
,Serv. de curatenie gen. prof. ptr supraf. oriz. si verticale,"Str. Fildesului, 1A, Bucuresti-Sector 3, Bucuresti, 31651, Romania",44.4268545,26.1445272,UNIVERSAL MED CLEANING,2015-09-08,,4215.78,EURO,0,19242,90910000-9,DA7246501,GRADINITA NR. 240 BUCURESTI
,PACHET LICENTE,"Str. Fildesului, 1A, Bucuresti-Sector 3, Bucuresti, 31651, Romania",44.4268545,26.1445272,SKY BIT CONSULTING SRL,2015-09-08,,3760.8,EURO,0,17168,48000000-8,DA7246587,GRADINITA NR. 240 BUCURESTI
, Laptop,"Str. Fildesului, 1A, Bucuresti-Sector 3, Bucuresti, 31651, Romania",44.4268545,26.1445272,Euro Bit SA,2015-09-08,,3412.45,EURO,0,11964,30213100-6,DA7246573,GRADINITA NR. 240 BUCURESTI
,Ecran electric profesional cu telecomanda,"Str. Fildesului, 1A, Bucuresti-Sector 3, Bucuresti, 31651, Romania",44.4268545,26.1445272,Euro Bit SA,2015-09-08,,2589.95,EURO,0,12481,32321200-1,DA7246701,GRADINITA NR. 240 BUCURESTI
,Videoproiector,"Str. Fildesului, 1A, Bucuresti-Sector 3, Bucuresti, 31651, Romania",44.4268545,26.1445272,Euro Bit SA,2015-09-08,,2391.23,EURO,0,14604,38652120-7,DA7246662,GRADINITA NR. 240 BUCURESTI
,cutii de arhivare-model Archivit'',"Bulevardul Unirii 37, București 030823, Romania",44.4271028,26.110317,ARCHIVIT S.R.L.,2015-09-22,,4205.5,EURO,0,16272,44617100-9,DA7317152,TRIBUNALUL BUCURESTI
,SPUMA POLIURETANICA PENTRU TERMO-HIDROIZOLATII,"Bulevardul Unirii 37, București 030823, Romania",44.4271028,26.110317,HANNOVER  ENGINEERING S.R.L.,2015-09-24,,3392.5,EURO,0,15966,44192100-3,DA7325275,TRIBUNALUL BUCURESTI
,Achizitie servicii de evaluare mijloace fixe,"Piața Unirii, București, Romania",44.4278279,26.1038967,GCT EVAL SRL,2015-09-21,,30394.02,EURO,0,18152,71324000-5,DA7306424,Administratia Lacuri Parcuri si Agrement Bucuresti
,Achizitie echipament pentru sporturi nautice,"Piața Unirii, București, Romania",44.4278279,26.1038967,PRONAUTICA S.R.L.,2015-08-06,,14073,EURO,0,14121,37416000-7,DA7142017,Administratia Lacuri Parcuri si Agrement Bucuresti
,Achizitie lacuri si vopsele,"Piața Unirii, București, Romania",44.4278279,26.1038967,Beligi SRL,2015-08-05,,9536.57,EURO,0,16304,44800000-8,DA7137508,Administratia Lacuri Parcuri si Agrement Bucuresti
,Achizitie verificare si reparare centrale termice,"Piața Unirii, București, Romania",44.4278279,26.1038967,TEHNOTERM GRUP S.R.L.,2015-09-21,,8821.33,EURO,0,17567,50720000-8,DA7311616,Administratia Lacuri Parcuri si Agrement Bucuresti
,Lucrari reparatii centrale termice,"Piața Unirii, București, Romania",44.4278279,26.1038967,TEHNOTERM GRUP S.R.L.,2015-08-21,,4869.03,EURO,0,17567,50720000-8,DA7193136,Administratia Lacuri Parcuri si Agrement Bucuresti
,Achizitie lacuri si vopsele,"Piața Unirii, București, Romania",44.4278279,26.1038967,Beligi SRL,2015-08-05,,4768.23,EURO,0,16304,44800000-8,DA7137684,Administratia Lacuri Parcuri si Agrement Bucuresti
,Achizitie lacuri si vopsele,"Piața Unirii, București, Romania",44.4278279,26.1038967,Beligi SRL,2015-08-05,,3973.58,EURO,0,16304,44800000-8,DA7137705,Administratia Lacuri Parcuri si Agrement Bucuresti
,"Servicii de verificare, reparare si incarcare stingatoare","Piața Unirii, București, Romania",44.4278279,26.1038967,STAR STING S.R.L.,2015-08-25,,3465.26,EURO,0,17522,50413200-5,DA7204162,Administratia Lacuri Parcuri si Agrement Bucuresti
,Achizitie verificare si reparare centrale termice,"Piața Unirii, București, Romania",44.4278279,26.1038967,TEHNOTERM GRUP S.R.L.,2015-09-21,,3291.04,EURO,0,17567,50720000-8,DA7311651,Administratia Lacuri Parcuri si Agrement Bucuresti
,Lucrari de reparatii centrale termice,"Piața Unirii, București, Romania",44.4278279,26.1038967,TEHNOTERM GRUP S.R.L.,2015-08-21,,2569.77,EURO,0,17567,50720000-8,DA7193252,Administratia Lacuri Parcuri si Agrement Bucuresti
,Achizitie piese de schimb pentru utilaje de mica mecanizare,"Piața Unirii, București, Romania",44.4278279,26.1038967,SC I&I CONS CONCEPT SRL,2015-08-11,,1982.88,EURO,0,10993,16820000-9,DA7155363,Administratia Lacuri Parcuri si Agrement Bucuresti
,Achizitie piese auto,"Piața Unirii, București, Romania",44.4278279,26.1038967,COSTA UTILAJE,2015-07-27,,1974.31,EURO,0,12246,31440000-2,DA7100708,Administratia Lacuri Parcuri si Agrement Bucuresti
,Mapa arhivare 4 snururi 1.5 mm,"Bloc A5, Parter, Strada Sfânta Vineri 32, București, Romania",44.428006,26.108921,SEAD SIMBOL S.R.L.,2015-09-11,,2934.83,EURO,0,11931,30199500-5,DA7267884,DIRECTIA GENERALA IMPOZITE SI TAXE LOCALE SECTOR 3
,HP CE390A TONER PRINTING BLACK,"Bloc A5, Parter, Strada Sfânta Vineri 32, București, Romania",44.428006,26.108921,CRESCENDO INTERNATIONAL S.R.L.,2015-09-23,,2450.75,EURO,0,11727,30125100-2,DA7322655,DIRECTIA GENERALA IMPOZITE SI TAXE LOCALE SECTOR 3
,centrala telefonica NEC Phillips SV9100 + terminale,"Bulevardul Libertății 16, București, Romania",44.429055,26.091142,SC TELEKOM ROMANIA COMMUNICATIONS SA,2015-07-28,,8269.34,EURO,0,12626,32551200-2,DA7108662,DIRECTIA REGIONALA DE STATISTICA A MUNICIPIULUI BUCURESTI
,Sistem informatic complet,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,ANAIDRO COMPANY S.R.L.,2015-07-17,,17739.16,EURO,0,11966,30213300-8,DA7069145,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Banca colorata din lemn cu cadru metalic ,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,GEVA CONSTRUCT AMBIENT SRL,2015-09-08,,11538.64,EURO,0,13661,34928400-2,DA7243570,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Unitate centrala,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,ANAIDRO COMPANY S.R.L.,2015-07-21,,8149.59,EURO,0,11955,30211000-1,DA7080981,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Sistem informatic complet,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,ANAIDRO COMPANY S.R.L.,2015-07-17,,7602.5,EURO,0,11966,30213300-8,DA7073513,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Servicii de verificare instalatii electrice PRAM,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,TUPAL HP IMPEX SRL,2015-09-22,,7212.46,EURO,0,17563,50700000-2,DA7312248,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Multifunctionala color KONICA MINOLTA A3 ,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,GFX MEDIA GROUP GFX SRL-D,2015-09-28,,6793.94,EURO,0,11693,30121200-5,DA7339234,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Multifunctional color RICOH SPC250SF,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,GFX MEDIA GROUP GFX SRL-D,2015-09-28,,5208.69,EURO,0,11693,30121200-5,DA7339436,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Articole de incaltaminte,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,STANDARD MOB DESIGN S.R.L.,2015-08-18,,4474.96,EURO,0,11127,18800000-7,DA7172298,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Patura,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,STANDARD MOB DESIGN S.R.L.,2015-09-22,,4181.83,EURO,0,14903,39511000-7,DA7300660,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Lenjerie pat 1 persoana,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,STANDARD MOB DESIGN S.R.L.,2015-09-22,,4025.87,EURO,0,14906,39512000-4,DA7296229,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Lenjerie pat 1 persoana creponata,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,STANDARD MOB DESIGN S.R.L.,2015-09-22,,3592.31,EURO,0,14906,39512000-4,DA7296466,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Articole de incaltaminte,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,STANDARD MOB DESIGN S.R.L.,2015-08-18,,3346.57,EURO,0,11127,18800000-7,DA7173377,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Articole de incaltaminte,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,STANDARD MOB DESIGN S.R.L.,2015-08-18,,3278.07,EURO,0,11127,18800000-7,DA7172366,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Articole de incaltaminte,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,STANDARD MOB DESIGN S.R.L.,2015-08-18,,3147.85,EURO,0,11127,18800000-7,DA7172278,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Tricou si sort copii,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,CASA VILI FASHION S.R.L.,2015-09-07,,3127.2,EURO,0,11060,18412000-0,DA7238222,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Banca de lemn pe cadru metalic fara acoperis ,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,GEVA CONSTRUCT AMBIENT SRL,2015-09-08,,2946.75,EURO,0,13661,34928400-2,DA7243245,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Furnizare echipament exterior,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,CASA VILI FASHION S.R.L.,2015-08-14,,2864.84,EURO,0,11007,18200000-1,DA7162888,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,pantofi tenis copii,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,STANDARD MOB DESIGN S.R.L.,2015-09-10,,2757.09,EURO,0,11127,18800000-7,DA7251028,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Trening de iarna pentru copii,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,CASA VILI FASHION S.R.L.,2015-09-07,,2710.22,EURO,0,11060,18412000-0,DA7236895,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Saltea de tip relaxa- o persoana,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,STANDARD MOB DESIGN S.R.L.,2015-09-18,,2697.14,EURO,0,14710,39143112-4,DA7294131,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Servicii de reparare si de intretinere a perifericelor informatice,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,MAM Service Center,2015-09-02,,2573.25,EURO,0,17481,50323000-5,DA7225034,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Hanorac Copii,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,CASA VILI FASHION S.R.L.,2015-09-07,,2418.73,EURO,0,11060,18412000-0,DA7236210,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Furnizare echipament exterior,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,CASA VILI FASHION S.R.L.,2015-08-14,,2411.1,EURO,0,11007,18200000-1,DA7161319,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Furnizare echipament exterior ,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,CASA VILI FASHION S.R.L.,2015-08-26,,2380.36,EURO,0,11007,18200000-1,DA7201246,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Imprimanta monocrom RICOH SP 213SUW,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,GFX MEDIA GROUP GFX SRL-D,2015-09-28,,2325.79,EURO,0,11990,30232110-8,DA7339610,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Furnizare echipament exterior,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,CASA VILI FASHION S.R.L.,2015-08-14,,2302.17,EURO,0,11007,18200000-1,DA7161017,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Articole de incaltaminte,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,STANDARD MOB DESIGN S.R.L.,2015-08-18,,2266.92,EURO,0,11127,18800000-7,DA7172361,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Sapun lichid antibacterian ,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,FABI TOTAL GRUP S.R.L.,2015-07-10,,2218.6,EURO,0,13198,33711900-6,DA7041908,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Masa tip rustic cu 2 banci ,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,GEVA CONSTRUCT AMBIENT SRL,2015-09-08,,2201.6,EURO,0,13661,34928400-2,DA7243194,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Pergola cu 2 banci,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,GEVA CONSTRUCT AMBIENT SRL,2015-09-08,,2201.6,EURO,0,13661,34928400-2,DA7243325,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,deodorant stick tip Fa sau echivalent,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,FABI TOTAL GRUP S.R.L.,2015-07-10,,2162.95,EURO,0,13163,33711110-1,DA7040235,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Cos pentru gunoi din tabla colorate,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,GEVA CONSTRUCT AMBIENT SRL,2015-09-08,,2167.73,EURO,0,13661,34928400-2,DA7243630,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Crema de maini 150 ml,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,FABI TOTAL GRUP S.R.L.,2015-07-10,,2040.64,EURO,0,13180,33711540-4,DA7041101,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Tricou maneca scurta copii,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,CASA VILI FASHION S.R.L.,2015-08-25,,1997.66,EURO,0,11035,18310000-5,DA7194524,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,PIJAMA IARNA COPII,"Bulevardul 1 Decembrie 1918 12-14, București 032462, Romania",44.4296857,26.1729547,CASA VILI FASHION S.R.L.,2015-08-25,,1986.85,EURO,0,11035,18310000-5,DA7194123,DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI SECTOR 3
,Pachete software de administrare ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,SC ULTRA VISION SRL,2015-09-14,,28919.36,EURO,0,17200,48219300-9,DA7259864,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,SISTEM INFORMATIC CU PROCESOR I5 CU LICENTE PTR. OPERARE ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,SMART SOFT & LIFE,2015-07-10,,26581.85,EURO,0,11963,30213000-5,DA7049702,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 3
,Realizare album foto multimedia pt.obiective turistice din sector 3,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,SC Hexagon Media House SRL,2015-08-18,,21829.8,EURO,0,18892,79970000-4,DA7170281,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,Folie protectoare A4,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,R.O.D. 2000 S.R.L.,2015-10-02,,10142.7,EURO,0,11793,30192000-1,DA7351750,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,Achizitionarea  tehnicii de calcul  si vizualizare necesare pentru vizierul electronic ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,TONKA SOLUTIONS SRL,2015-07-22,,9125.48,EURO,0,11985,30231300-0,DA7079295,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,servicii de consultan?a în domeniul rela?iilor publice ?i al comunicarii,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,SC Connecting People-CSIS SRL,2015-09-21,,7911.57,EURO,0,18790,79416200-5,DA7289147,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,Achizitionarea tarabe ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,MAGO RO COMP S.R.L.,2015-09-21,,5967.58,EURO,0,14747,39172000-8,DA7298071,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,Software  pentru vizualizarea documentelor pentru avizierul electronic ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,TONKA SOLUTIONS SRL,2015-07-22,,5884.48,EURO,0,18484,72421000-7,DA7079289,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,FURNIZARE HARTIE A4 pentru imprimante si copiatoare,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,R.O.D. 2000 S.R.L.,2015-10-02,,5496,EURO,0,11904,30197630-1,DA7351285,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,Placi permanente pentru proiectul FE11  ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,Asociatia My Community,2015-08-14,,5435.15,EURO,0,18771,79342200-5,DA7168947,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,Placi permanente pentru proiectul FE2,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,Fett-Losungen S. R. L.,2015-08-14,,4529.29,EURO,0,18771,79342200-5,DA7168325,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,Placi permanente - pentru proiectul FE9 ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,Asociatia My Community,2015-08-14,,4529.29,EURO,0,18771,79342200-5,DA7168591,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,Placi permanente pentru proiectul FE5 ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,Fett-Losungen S. R. L.,2015-08-14,,4302.83,EURO,0,18771,79342200-5,DA7168389,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,Acumulator pentru statie MTP850  si 850S,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,MICRO WORLD S.R.L.,2015-09-29,,3616.75,EURO,0,12245,31434000-7,DA7354506,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 3
, COSTUM LA UN RAND DE NASTURI PT. IARNA PT.POLITIA LOCALA (SACOU CU 1 PANTALON) ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,MONICA DESIGN IMPEX S.R.L.,2015-09-28,,3414.85,EURO,0,11018,18222100-2,DA7345114,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 3
,Biblioraft ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,R.O.D. 2000 S.R.L.,2015-10-02,,3414.8,EURO,0,11793,30192000-1,DA7351877,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,SERVICE TEHNICA DE CALCUL SI APARATURA DE BIROU ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,DEM COMPUTERS S.R.L.,2015-07-14,,3327.75,EURO,0,17481,50323000-5,DA7051663,SECTOR 3 (PRIMARIA SECTOR 3 BUCURESTI)
,SCURTA IMBLANITA PENTRU POLITIA LOCALA,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,MONICA DESIGN IMPEX S.R.L.,2015-09-28,,3194.07,EURO,0,11024,18230000-0,DA7348900,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 3
,Toner CF 280 X,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,QWERTY OPTIMUM SRL,2015-09-28,,2921.2,EURO,0,11727,30125100-2,DA7333034,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 3
,Hard disk WESTERN DIGITAL Red Pro 4TB SATA-III 3.5 inch 64MB IntelliPower ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,COBRA MEDIA SRL,2015-07-06,,2797.92,EURO,0,12003,30233132-5,DA7031256,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 3
,Consola incarcare statii Motorola MTP 3250 ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,MICRO WORLD S.R.L.,2015-09-29,,2189.09,EURO,0,12126,31158100-9,DA7354569,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 3
,SCURTA DE VANT (BLUZON CU ELASTIC LA TERMINATIE) PENTRU POLITIA LOCALA,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,MONICA DESIGN IMPEX S.R.L.,2015-09-28,,2128.62,EURO,0,11024,18230000-0,DA7345657,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 3
,MOCHETA TRAFIC INTENS ,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,SC PRODTEX MODEL SRL,2015-09-16,,2036.43,EURO,0,14966,39530000-6,DA7294132,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 3
,GHETE BARBATI,"Strada Parfumului 2-4, București, Romania",44.4302465,26.1169561,MODAREM S.R.L.,2015-09-29,,2009.15,EURO,0,11127,18800000-7,DA7353800,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 3
,servicii de curatenie,"Strada Matei Basarab 32, București 030674, Romania",44.430502,26.113147,S.C. COMPREST DINAMIC SERV S.R.L.,2015-09-10,,10813.19,EURO,0,19245,90911200-8,DA7262663,"COLEGIUL NATIONAL MATEI BASARAB, BUCURESTI"
,Lucrari de arhitectura peisagistica,"Strada Gheorghe Petrașcu 49, București, Romania",44.430598,26.147527,CONCEPT GARDEN SRL,2015-09-16,,98901.69,EURO,0,16386,45112700-2,DA7292285,CASA DE CULTURA SECTOR 3
,Servicii pentru evenimente,"Strada Gheorghe Petrașcu 49, București, Romania",44.430598,26.147527,Global Printing Empire,2015-08-27,,8788.73,EURO,0,18873,79952000-2,DA7217371,CASA DE CULTURA SECTOR 3
,"Hartie Xerox A4 80gr,500coli/top Sky Copy","Strada Șelari 22, București, Romania",44.430706,26.100662,TENYSTON OFFICE S.R.L.,2015-07-28,,3982.8,EURO,0,11909,30197644-2,DA7114046,Directia Generala de Politie a Municipiului Bucuresti
,"Tricou alb, personalizat policromie, 2 pozitii ","Bulevardul Libertății 18, București, Romania",44.430798,26.091667,TROPEVM S.R.L.,2015-09-01,,17775.5,EURO,0,11054,18331000-8,DA7228402,POLITIA LOCALA SECTOR 5
,SCURTA DE VANT,"Bulevardul Libertății 18, București, Romania",44.430798,26.091667,MONICA DESIGN IMPEX S.R.L.,2015-08-26,,13228.4,EURO,0,11011,18213000-5,DA7207206,POLITIA LOCALA SECTOR 5
,"INSIGNE AMBUTISATE, diametrul de 56mm, personalizate ","Bulevardul Libertății 18, București, Romania",44.430798,26.091667,TROPEVM S.R.L.,2015-09-01,,12087,EURO,0,14996,39561133-3,DA7228376,POLITIA LOCALA SECTOR 5
,Bocanci de iarna ,"Bulevardul Libertății 18, București, Romania",44.430798,26.091667,VIPER SPIRIT S.R.L.,2015-09-16,,10414.3,EURO,0,11154,18832000-0,DA7288729,POLITIA LOCALA SECTOR 5
,BANNER ,"Bulevardul Libertății 18, București, Romania",44.430798,26.091667,TROPEVM S.R.L.,2015-09-01,,9931.88,EURO,0,14861,39294100-0,DA7228330,POLITIA LOCALA SECTOR 5
,Sapca alba personalizata ,"Bulevardul Libertății 18, București, Romania",44.430798,26.091667,TROPEVM S.R.L.,2015-09-01,,9932,EURO,0,11083,18443340-1,DA7228392,POLITIA LOCALA SECTOR 5
,SCURTA IMBLANITA ,"Bulevardul Libertății 18, București, Romania",44.430798,26.091667,MONICA DESIGN IMPEX S.R.L.,2015-09-16,,8716.32,EURO,0,11012,18220000-7,DA7288894,POLITIA LOCALA SECTOR 5
,"Elaborare si implementare sistem de control intern/ managerial, conform OMFP nr. 946 din 2005 ","Bulevardul Libertății 18, București, Romania",44.430798,26.091667,SC CONSEXPERT GRUP SRL,2015-08-06,,7876.34,EURO,0,18781,79411000-8,DA7144239,POLITIA LOCALA SECTOR 5
,"Pix din plastic, personalizat 1 pozitie 1 culoare ","Bulevardul Libertății 18, București, Romania",44.430798,26.091667,TROPEVM S.R.L.,2015-09-01,,6094.5,EURO,0,11799,30192121-5,DA7228383,POLITIA LOCALA SECTOR 5
